,hid,hname,hlocation,hstars,hratings,hnearby,hfacilities,hcheckin,hcheckout
0,391,W22 by Burasari,"422 Mittphan Road, Pomprabsattrupai, Pomprabsattrupai, 10100 Bangkok, Thailand",3-star hotel,8.9,,Non-smoking rooms; Family rooms; Free WiFi; Restaurant; 24-hour front desk; Bar,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,392,Sakura Sky Residence,"9/1 Sukhumvit 33 Road, Wattana, Wattana, 10100 Bangkok, Thailand",3-star hotel,7.7,"Thailand Creative & Design Center 0.3 km; Benjasiri Park 0.3 km; EmQuartier Shopping Mall 0.4 km; Emporium Shopping Mall 0.5 km; BTS-Phrom Phong 0.5 km; The Escape Hunt Experience Bangkok 0.7 km; Soi Cowboy 0.7 km; Citibank Bangkok 0.7 km; MRT-Sukhumvit 0.8 km; BTS-Asok 0.8 km; EmQuartier 0.5 km; New Srifa Thai Restaurant 0.1 km; 7-Eleven 0.1 km; Family Mart 0.1 km; Basilico Italian Restaurant 0.1 km; Starbucks Coffee 0.2 km; Subway 0.2 km; Villa International Supermarket 0.2 km; S & P Cafe 0.3 km; Yoghurtland 0.4 km; Suvarnabhumi Airport 20.3 km; Don Muang Airport 21.1 km; The EM District Popular brands like: Apple, Cartier, Gucci, H&M, Zara, Prada, Nike, Chanel, Burberry, Louis Vuitton; Arab Street 1.8 km; Central Embassy 2.5 km; Lumpini Park 2.8 km; Amarin Plaza 3 km; Gaysorn Shopping Mall 3.1 km; MBK Shopping Mall 4.2 km; Temple of the Golden Mount 6.9 km; Grand Palace 8.4 km; Wat Arun 8.6 km; Mega Bangna 15.5 km; ",Non-smoking rooms; WiFi in all areas; Free WiFi; Restaurant; 24-hour front desk; Bar,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,393,Ashton Asoke By Favstay,"131 Asok Montri Road, Wattana, 10110 Bangkok, Thailand",,7.2,,Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; Free WiFi,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,394,New Siam Palace Ville,"56 Trok Rong Mhai, Chao Fa Rd, Chao Fa Rd, Chanasongkram,, 10200 Bangkok, Thailand",3-star hotel,8.0,,Swimming pool; Outdoor pool; Non-smoking rooms; WiFi in all areas; Room service; Free WiFi; Bar; Very Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,395,Somerset Park Suanplu,"39 Soi Suanplu, South Sathorn Road, Tungmahamek, Sathorn, 10120 Bangkok, Thailand",4-star hotel,8.5,,Swimming pool; Non-smoking rooms; good Fitness Center; Spa; Free parking; Indoor pool; Tea/Coffee Maker in All Rooms; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,396,Rembrandt Hotel Suites and Towers,"19 Sukhumvit Soi 18, Khlong Toei, 10110 Bangkok, Thailand",4-star hotel,8.4,The Escape Hunt Experience Bangkok 0.5 km; Citibank Bangkok 0.5 km; Benjasiri Park 0.5 km; Soi Cowboy 0.5 km; Benjakitti Park 0.6 km; BTS-Asok 0.6 km; Terminal 21 0.6 km; Emporium Shopping Mall 0.7 km; EmQuartier Shopping Mall 0.7 km; MRT-Sukhumvit 0.7 km; Lean On Tree 0.1 km; P Kitchen 0.1 km; Chezsa 0.1 km; Artist 0.1 km; Family Mart 0.1 km; 7/11 0.1 km; Klong Toey 2 km; QSNCC 2 km; Choa Phaya River 15 km; Suvarnabhumi Airport 20.8 km; Don Muang Airport 21.3 km; Arab Street 1.5 km; Central Embassy 2.2 km; Lumpini Park 2.3 km; Amarin Plaza 2.7 km; Gaysorn Shopping Mall 2.8 km; MBK Shopping Mall 3.8 km; Temple of the Golden Mount 6.5 km; Grand Palace 7.9 km; Wat Arun 8.2 km; Mega Bangna 15.8 km; ,Swimming pool; Outdoor pool; Non-smoking rooms; good Fitness Center; Spa; Free parking; Bar; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,397,Prince Palace Hotel,"488/800 Bo Bae Tower, Damrongrak Road, Mahanak, Pomprab Sattrupai, 10100 Bangkok, Thailand",5-star hotel,7.4,,Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; Fitness center; Spa; Tea/Coffee Maker in All Rooms; Bar; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,398,El Majestic Sukhumvit 33 (EM33),"573 Sukhumvit Rd, Wattana, 10110 Bangkok, Thailand",,7.6,,Non-smoking rooms; Free WiFi; 24-hour front desk; Air conditioning; Laundry,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,399,Livotel Hotel Lat Phrao Bangkok,"707 Lat Phrao130 (Ramkamheang81) Khlong Chan, Bang Kapi, 10240 Bangkok, Thailand",4-star hotel,7.7,,Non-smoking rooms; Fitness center; Free parking; Family rooms; WiFi in all areas; Tea/Coffee Maker in All Rooms; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,400,Micro Hostel,"39/8 Petchburi15 Petchburi Rd. Ratchathewi, Pathumwan, 10400 Bangkok, Thailand",,8.3,Shibuya 19 0.2 km; Pantip Plaza 0.3 km; Platinum Fashion Mall 0.3 km; Baiyoke Sky Tower 0.4 km; Suan Pakkad Palace Museum 0.4 km; Wholesale Market (Pratunam) 0.4 km; Phyathai 1 Hospital 0.4 km; Phaya Thai Station 0.4 km; Ratchaprarop Station 0.5 km; BTS-Phaya Thai 0.5 km; central world 1 km; Don Muang Airport 19.9 km; Suvarnabhumi Airport 24 km; The Platinum fashion mall Mall; SEA LIFE Bangkok Ocean World 0.9 km; Gaysorn Shopping Mall 1 km; Bangkok Art & Culture Centre 1 km; Amarin Plaza 1.2 km; MBK Shopping Mall 1.4 km; Central Embassy 1.4 km; Siam Discovery 1.8 km; Temple of the Golden Mount 3.3 km; Grand Palace 4.9 km; Wat Arun 5.4 km; ,Airport shuttle; Non-smoking rooms; Family rooms; Free WiFi; 24-hour front desk,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,401,Samsen Suites/ 2 Br Suites for less,"1151/10 Soi Ronnachai 2, Samsen Nai, Payathai, Phaya Thai, 10400 Bangkok, Thailand",,9.5,,Non-smoking rooms; Free parking; Family rooms; WiFi in all areas; Free WiFi,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,402,"Sheraton Grande Sukhumvit, A Luxury Collection Hotel","250 Sukhumvit Road , Bangkok, Thailand , Khlong Toei, 10110 Bangkok, Thailand",5-star hotel,9.2,,Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; excellent Fitness Center; Spa; Bar; Wonderful Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,403,Silom City Hotel,"72 Soi Prachum (Silom 22), Surawong Rd., Bangrak, Bang Rak, 10500 Bangkok, Thailand",3-star hotel,8.3,,Non-smoking rooms; Fitness center; Free parking; WiFi in all areas; Room service; Tea/Coffee Maker in All Rooms; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,404,Millennium Hilton Bangkok,"123 Charoennakorn Road, Klongtonsai, Klongsan, 10600 Bangkok, Thailand",5-star hotel,8.2,"The Jam Factory 0.1 km; Si Phraya Pier 0.3 km; ICONSIAM Shopping Mall 0.3 km; River City Shopping Complex 0.3 km; Holy Rosary Church 0.5 km; Embassy of France, Bangkok 0.6 km; Oriental Pier 0.7 km; Bangkokian Museum 0.8 km; Sky Bar at Lebua 1.1 km; Taksin Bridge 1.1 km; Seven Eleven 0.1 km; Yok Yor Restaurant 0.3 km; Viva Aviv @ Rivercity 0.3 km; Never Ending Summer 0.4 km; Max Value 0.6 km; Tops Super market 0.7 km; Flower Market 1.6 km; Kao San Road 3 km; China Town 4 km; Don Muang Airport 23.5 km; Suvarnabhumi Airport 26.2 km; MBK Shopping Mall 2.6 km; Temple of the Golden Mount 2.8 km; Bangkok Art & Culture Centre 2.9 km; Wat Arun 2.9 km; Grand Palace 3.1 km; Temple of the Emerald Buddha 3.2 km; SEA LIFE Bangkok Ocean World 3.2 km; Lumpini Park 3.4 km; Khao San Road 3.7 km; Central Embassy 4.2 km; ",Swimming pool; Outdoor pool; good Fitness Center; Spa; Free parking; Bar; Very Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,405,The Moon Night Hostel,"161-163 Soi Kraisri, Phra Sumeru Road, Taradyod, Phra Nakhon, Bangkok, 10200 Bangkok, Thailand",3 stars,8.4,Wat Bowonniwet Vihara 0.2 km; Khao San Road Night Market 0.3 km; Khao San Road 0.3 km; Bangkok City Library 0.4 km; Wat Chana Song Khram 0.4 km; Santichaiprakarn Park 0.5 km; Phra Arthit Pier 0.6 km; Democracy Monument 0.6 km; National Gallery 0.6 km; UNICEF Thailand 0.7 km; SEVEN ELEVEN  0 km; Gu Roti Cha Chak Coffee 0.1 km; TUNG HUAD SENG 0.1 km; KHAOSARN ROAD 0.2 km; KHAOSARN ROAD 0.5 km; THAPRA ATID 0.5 km; Eagle Nest 2.5 km; SIAMPARAGON  3 km; CENTRALWORLD 3 km; 342 BAR 4.6 km; Wat Phra Kaew 1.5 km; The Grand Palace 2.9 km; Wat Arun Ratchawararam 5.7 km; Chao Phraya River 7.2 km; Don Muang Airport 20.9 km; Suvarnabhumi Airport 28.2 km; Bangkok National Museum 0.8 km; Temple of the Golden Mount 1.2 km; Temple of the Emerald Buddha 1.2 km; Grand Palace 1.5 km; Dusit Palace 2 km; Wat Arun 2.3 km; Siam Discovery 3.5 km; Bangkok Art & Culture Centre 3.8 km; MBK Shopping Mall 3.8 km; Central Embassy 5.4 km; ,Non-smoking rooms; Family rooms; WiFi in all areas; Free WiFi; 24-hour front desk,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,406,Pantip Suites,"68 Soi Sathorn 1 (Attakarnprasit), South Sathorn Road, Sathorn, 10120 Bangkok, Thailand",4-star hotel,8.1,,Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; good Fitness Center; Spa; Bar; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,407,Qiu Hotel Sukhumvit,"9 Soi Sukhumvit 79 (Niyom) Phrakhanong Nua, Wattana, Wattana, 10260 Bangkok, Thailand",4-star hotel,8.0,,Swimming pool; Outdoor pool; Non-smoking rooms; Free parking; Family rooms,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,408,Blok Thonglor,"160/14 Soi Thonglor 6, Sukhumvit 55, Klongton Nua, Wattana Bangkok, Wattana, 10110 Bangkok, Thailand",,9.1,Thonglor Nightlife Area 0.3 km; 9:53 Art Mall 0.4 km; SeenSpace 0.4 km; Health Land Ekkamai 0.5 km; The Commons 0.6 km; Dental Hospital Bangkok 0.6 km; The Terrace 49 0.6 km; BTS-Thong Lo 0.7 km; Samitivej Sukhumvit Hospital 0.8 km; Camillian Hospital 1 km; Supannika Eating Room 0.1 km; Foodland 0.1 km; Suvarnabhumi Airport 18.8 km; Don Muang Airport 21.3 km; Arab Street 3.3 km; Central Embassy 4.1 km; Lumpini Park 4.3 km; Amarin Plaza 4.6 km; Gaysorn Shopping Mall 4.7 km; MBK Shopping Mall 5.8 km; Temple of the Golden Mount 8.5 km; Grand Palace 9.9 km; Wat Arun 10.2 km; Mega Bangna 14 km; ,Non-smoking rooms; Free WiFi; Terrace; Bar; Air conditioning; Tea/Coffee Maker in All Rooms,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,409,Petals Inn,"20/7-8 Sukhumvit 4, Sukhumvit Road,, Khlong Toei, 10110 Bangkok, Thailand",3 stars,7.2,,Non-smoking rooms; Free WiFi; Restaurant; 24-hour front desk; Room service; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,410,Spenza Hotel,"88 Soi Phetchaburi 15, Phetchaburi Rd., Prathunam, Ratchathewi, Pathumwan, 10400 Bangkok, Thailand",3-star hotel,8.1,Shibuya 19 0.1 km; Baiyoke Sky Tower 0.3 km; Suan Pakkad Palace Museum 0.3 km; Phyathai 1 Hospital 0.3 km; Wholesale Market (Pratunam) 0.3 km; Pantip Plaza 0.4 km; Platinum Fashion Mall 0.4 km; Phaya Thai Station 0.4 km; Ratchaprarop Station 0.4 km; BTS-Phaya Thai 0.5 km; Familymart 0 km; 7 Eleven 0 km; Starbucks 0.4 km; Don Muang Airport 19.8 km; Suvarnabhumi Airport 24 km; The Platinum fashion mall Mall; SEA LIFE Bangkok Ocean World 1 km; Gaysorn Shopping Mall 1 km; Bangkok Art & Culture Centre 1.2 km; Amarin Plaza 1.2 km; Central Embassy 1.4 km; MBK Shopping Mall 1.5 km; Siam Discovery 1.7 km; Temple of the Golden Mount 3.4 km; Grand Palace 5 km; Wat Arun 5.5 km; ,Airport shuttle; Non-smoking rooms; Free parking; Facilities for disabled guests; Free WiFi; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,411,Indra Regent Hotel,"120/126 Rajaprarop Road, Pathumwan, 10400 Bangkok, Thailand",4-star hotel,7.1,,Swimming pool; Outdoor pool; Non-smoking rooms; Fitness center; Spa; Free parking; Tea/Coffee Maker in All Rooms; Bar; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,412,Dinsomon Hotel,"84 dinsor road, 10200 Bangkok, Thailand",,8.7,,Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; Family rooms; Free WiFi; Tea/Coffee Maker in All Rooms; Bar; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,413,United Residence,"414 Sukhumvit Soi 63 (Ekamai 26) Sukhumvit Road Klongton Nua, Watana, Wattana, 10110 Bangkok, Thailand",3 stars,8.8,,Non-smoking rooms; Fitness center; Free parking; WiFi in all areas; Free WiFi,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,414,The Grand Sathorn,"88 Charat Wiang Road, Silom, Bangrak,, Bang Rak, 10500 Bangkok, Thailand",4-star hotel,8.1,"Sky Bar at Lebua 0.3 km; BTS-Saphan Taksin 0.3 km; Lerdsin Hospital 0.4 km; Sathorn Pier 0.4 km; Wat Yannawa 0.5 km; BTS-Surasak 0.5 km; Taksin Bridge 0.5 km; Oriental Pier 0.6 km; Embassy of France, Bangkok 0.7 km; Sri Mariamman Temple (Wat Khaek) 0.9 km; Robinson Bangrak 0.4 km; Don Muang Airport 24.3 km; Suvarnabhumi Airport 25.4 km; Lumpini Park 3 km; MBK Shopping Mall 3.1 km; Bangkok Art & Culture Centre 3.4 km; SEA LIFE Bangkok Ocean World 3.6 km; Amarin Plaza 3.8 km; Gaysorn Shopping Mall 3.9 km; Temple of the Golden Mount 4 km; Wat Arun 4.1 km; Central Embassy 4.2 km; Grand Palace 4.4 km; ",Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; Fitness center; Free parking; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,415,Boss Residence,"3789 Rama 4 Road, Phrakanong, Klongtoey, Khlong Toei, 10110 Bangkok, Thailand",3-star hotel,7.4,Bangkok University International College 0.4 km; Gateway Ekamai 0.7 km; Sukhumvit Hospital 0.7 km; Ekkamai Eastern Bus Terminal 0.7 km; BTS-Ekkamai 0.7 km; BTS-Phra Khanong 0.7 km; W District's Market 1 km; BTS-Thong Lo 1.4 km; Funarium 1.8 km; Health Land Ekkamai 1.8 km; Suvarnabhumi Airport 18.1 km; Don Muang Airport 23.2 km; Arab Street 4.7 km; Lumpini Park 5 km; Central Embassy 5.4 km; Amarin Plaza 5.8 km; Gaysorn Shopping Mall 6 km; MBK Shopping Mall 6.9 km; Temple of the Golden Mount 9.6 km; Grand Palace 10.9 km; Wat Arun 11 km; Mega Bangna 12.6 km; ,Swimming pool; Non-smoking rooms; Free parking; Indoor pool; Family rooms,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,416,The Grand Legend,"2/199, Soi Mahadlekluang 2 , Ratchadamri Lumpini , Patumwan,Bangkok., Pathumwan, 10330 Bangkok, Thailand",,8.4,,Swimming pool; Outdoor pool; Non-smoking rooms; Free parking; Free WiFi,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,417,Prestige Suites,"6/28-29 Sukhumvit Soi 3 Nana Nua, Wattana, 10110 Bangkok, Thailand",3-star hotel,7.6,Arab Street 0.1 km; Krungthai Bank Head Office 0.2 km; Soi Nana 0.3 km; Sukhumvit Soi 11 0.3 km; Embassy of Sweden 0.3 km; Bumrungrad International Hospital 0.3 km; BTS-Nana 0.3 km; Wattana Church 0.4 km; BTS - Phloen Chit 0.5 km; Deutsche Bank Bangkok 0.6 km; Shahrazad 0.1 km; Bamboo 0.1 km; Starbucks 0.1 km; Grand 5 Plaza 0.1 km; Bosphorus 0.3 km; Foodland 0.3 km; Au Bon Pain 0.5 km; Don Muang Airport 20.4 km; Suvarnabhumi Airport 22 km; Central Embassy 0.8 km; Amarin Plaza 1.3 km; Gaysorn Shopping Mall 1.4 km; Lumpini Park 1.8 km; SEA LIFE Bangkok Ocean World 2 km; MBK Shopping Mall 2.6 km; Temple of the Golden Mount 5.2 km; Grand Palace 6.7 km; Wat Arun 7 km; Mega Bangna 17.3 km; ,Free WiFi; Family rooms; 24-hour front desk; Air conditioning; Elevator,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,418,Atsathon,"583/2 Soi Suanphlu 1, South Sathon road, Bangkok, Thailand, Sathorn, 10120 Bangkok, Thailand",,9.1,M.R. Kukrit's House 0.2 km; Embassy of the Republic of Singapore 0.3 km; Australian Embassy 0.6 km; BNH Hospital 0.7 km; Moon Bar Bangkok 0.8 km; BTS-Chong Nonsi 0.8 km; MahaNakhon 0.8 km; Blue Elephant Sathorn 0.9 km; Health Land Sathorn 0.9 km; Bangkok Bank Head Office 0.9 km; Junker and Bar 0.2 km; Bai meang Indy 0.2 km; 7/11 0.2 km; Fresh Market 0.6 km; Suvarnabhumi Airport 23.5 km; Don Muang Airport 23.6 km; Lumpini Park 1.6 km; MBK Shopping Mall 2.8 km; Amarin Plaza 2.8 km; SEA LIFE Bangkok Ocean World 3 km; Gaysorn Shopping Mall 3 km; Central Embassy 3.1 km; Temple of the Golden Mount 4.9 km; Wat Arun 5.7 km; Grand Palace 5.8 km; Mega Bangna 17.6 km; ,Non-smoking rooms; Free parking; Free WiFi,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,419,The Narathiwas Hotel & Residence Sathorn Bangkok,"379 Narathiwas Rajanakarin Rd. Chongnonsi, Yannawa, Sathorn, 10120 Bangkok, Thailand",4-star hotel,7.8,,Swimming pool; Airport shuttle; Outdoor pool; Fitness center; Free parking; Indoor pool; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,420,Centre Point Sukhumvit Thong-Lo,"304 Sukhumvit Soi 55 (Thong-Lo 8), North Klongton, Wattana, Wattana, 10110 Bangkok, Thailand",4-star hotel,8.5,,Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; very good Fitness Center; Free parking; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,421,Le D'Tel Bangkok,"269/1 Suanplu Soi 6, Tungmahamek, Sathorn,, Sathorn, 10120 Bangkok, Thailand",5-star hotel,8.1,"Australian Embassy 0.4 km; Moon Bar Bangkok 0.4 km; M.R. Kukrit's House 0.5 km; Embassy of the Republic of Singapore 0.6 km; BNH Hospital 0.7 km; Embassy of Germany, Bangkok 0.7 km; Goethe-Institute Thailand 0.9 km; Silom Complex 1 km; MRT-Lumphini 1 km; MRT-Silom 1 km; Uncle John 0.2 km; Baan Khanitha Thai restaurant 0.5 km; Tenyuu Grand Japanese Restaurant 0.8 km; Patpong Night Market 1 km; Silom Complex Shopping Plaza 1.5 km; MBK Center Bangkok 2.9 km; Siam Paragon Department Store 2.9 km; SaphanTaksin Pier 1 km; Suvarnabhumi Airport 23.1 km; Don Muang Airport 23.4 km; Lumpini Park 1.3 km; Amarin Plaza 2.7 km; MBK Shopping Mall 2.8 km; Gaysorn Shopping Mall 2.8 km; Central Embassy 2.8 km; SEA LIFE Bangkok Ocean World 2.9 km; Temple of the Golden Mount 5.1 km; Wat Arun 6 km; Grand Palace 6.1 km; Mega Bangna 17.3 km; ",Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; Fitness center; Free parking; Bar; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,422,Hilton Sukhumvit Bangkok,"11 Sukhumvit Soi 24 Klongton Klongtoei, Khlong Toei, 10110 Bangkok, Thailand",5-star hotel,8.6,,Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; good Fitness Center; Free parking; Bar; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,423,Adagio Bangkok,"No.1/50-51 Sukhumvit 39 Alley (Prompong), Klongton-Nua Sub District , Wattana District, Wattana, 10110 Bangkok, Thailand",3-star hotel,8.2,"BTS-Phrom Phong 0.1 km; EmQuartier Shopping Mall 0.1 km; Emporium Shopping Mall 0.2 km; Thailand Creative & Design Center 0.3 km; Benjasiri Park 0.3 km; The Terrace 49 0.7 km; Dental Hospital Bangkok 0.7 km; Samitivej Sukhumvit Hospital 0.8 km; 9:53 Art Mall 0.9 km; The Escape Hunt Experience Bangkok 1.1 km; 7-11 0.1 km; family mart 0.1 km; EmQuartier 0.1 km; Emporium 0.1 km; Villa market 0.3 km; Suvarnabhumi Airport 20 km; Don Muang Airport 21.3 km; The EM District Popular brands like: Apple, Cartier, Gucci, H&M, Zara, Prada, Nike, Chanel, Burberry, Louis Vuitton; Arab Street 2.2 km; Central Embassy 3 km; Lumpini Park 3.1 km; Amarin Plaza 3.4 km; Gaysorn Shopping Mall 3.6 km; MBK Shopping Mall 4.6 km; Temple of the Golden Mount 7.3 km; Grand Palace 8.7 km; Wat Arun 9 km; Mega Bangna 15 km; ",Non-smoking rooms; Free parking; Family rooms; WiFi in all areas; Free WiFi,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,424,Bliston Suwan Park View,"9 Soi Tonson Ploenchit Road Lumpini Pathumwan,, Pathumwan, 10330 Bangkok, Thailand",4-star hotel,8.6,"Embassy of the Kingdom of the Netherlands, Bangkok 0.2 km; Central Embassy 0.2 km; Central Chidlom 0.3 km; CIMB Thai Bank Head Office 0.3 km; Embassy of the United Kingdom, Bangkok 0.3 km; BTS-Chit Lom 0.3 km; Deutsche Bank Bangkok 0.3 km; Embassy of the United Arab Emirates 0.4 km; BTS - Phloen Chit 0.4 km; Embassy of the United States of America, Bangkok 0.5 km; Central Chidlom,  Central Embassy 0.1 km; Siam Paragon 0.2 km; Don Muang Airport 20.8 km; Suvarnabhumi Airport 22.8 km; Amarin Plaza 0.5 km; Gaysorn Shopping Mall 0.6 km; Arab Street 0.9 km; SEA LIFE Bangkok Ocean World 1.2 km; Lumpini Park 1.3 km; MBK Shopping Mall 1.7 km; Temple of the Golden Mount 4.4 km; Grand Palace 5.9 km; Wat Arun 6.2 km; Mega Bangna 17.9 km; ",Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; very good Fitness Center; Spa; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,425,Baiyoke Sky Hotel,"222 Rajprarop Road, Rajthevi, , Pathumwan, 10400 Bangkok, Thailand",4-star hotel,7.5,Baiyoke Sky Tower 0 km; Ratchaprarop Station 0.2 km; Wholesale Market (Pratunam) 0.2 km; Shibuya 19 0.3 km; Phyathai 1 Hospital 0.3 km; Suan Pakkad Palace Museum 0.4 km; Platinum Fashion Mall 0.5 km; Pantip Plaza 0.5 km; Phaya Thai Station 0.6 km; King Power Complex 0.7 km; 7-11 0 km; Black Canyon 0 km; 94 Coffee 0 km; Mcdonald 0 km; Pratunam Market 0.1 km; Pratunam Chicken Rice 0.2 km; Starbuck 0.2 km; Big C 0.3 km; Don Muang Airport 19.7 km; Suvarnabhumi Airport 23.7 km; The Platinum fashion mall Mall; Gaysorn Shopping Mall 1 km; SEA LIFE Bangkok Ocean World 1.1 km; Amarin Plaza 1.2 km; Central Embassy 1.3 km; Bangkok Art & Culture Centre 1.4 km; MBK Shopping Mall 1.7 km; Siam Discovery 1.9 km; Temple of the Golden Mount 3.6 km; Grand Palace 5.3 km; Wat Arun 5.7 km; ,Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; Fitness center; good Spa & Wellness Center; Tea/Coffee Maker in All Rooms; Bar; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,426,Amber Boutique Silom,"200 Soi Silom 14, Suriyawong, Bang Rak, 10500 Bangkok, Thailand",3-star hotel,8.5,,Airport shuttle; Non-smoking rooms; Free parking; Family rooms; WiFi in all areas; Tea/Coffee Maker in All Rooms; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,427,Pratunam19 Hotel,"77/23  Soi Phetchaburi 19, Ratchathewi, Pathumwan, 10400 Bangkok, Thailand",,8.1,Shibuya 19 0.2 km; Baiyoke Sky Tower 0.2 km; Wholesale Market (Pratunam) 0.2 km; Platinum Fashion Mall 0.3 km; Pantip Plaza 0.3 km; Phyathai 1 Hospital 0.4 km; Ratchaprarop Station 0.4 km; Suan Pakkad Palace Museum 0.4 km; Phaya Thai Station 0.6 km; BTS-Phaya Thai 0.7 km; Pratunam Market  0.1 km; Pratunam Market  0.1 km; Baiyoke tower 0.5 km; Platinum Fashion Mall  0.5 km; Pantip Plaza 0.5 km; Don Muang Airport 19.8 km; Suvarnabhumi Airport 23.8 km; The Platinum fashion mall Mall; Gaysorn Shopping Mall 0.9 km; SEA LIFE Bangkok Ocean World 0.9 km; Amarin Plaza 1.1 km; Bangkok Art & Culture Centre 1.2 km; Central Embassy 1.3 km; MBK Shopping Mall 1.5 km; Siam Discovery 1.9 km; Temple of the Golden Mount 3.5 km; Grand Palace 5.1 km; Wat Arun 5.6 km; ,Airport shuttle; Non-smoking rooms; Free WiFi; 24-hour front desk; Air conditioning,"Friday, March 1, 2019","Saturday, March 2, 2019"
