,hotel_id_in_our_database,hotel_user_Ratings,hotel_user_Ratings_text,hotel_room_Type_Names,hotel_room_Prices,hotel_room_Currency,hotel_room_Benefits,hotel_room_Capacities,feature_data,hotel_room_Prices_standard
609,39,7.1,Very good,Standard Main Wing,1869.0,฿,Free breakfast for 2 ;Free Wi-Fi ;Extra low price! (non-refundable) ;,"{'adults': 2, 'children': 0, 'extra_bed': 0}","{'Features': 'Room size: 25 m²/269 ft²&&City view&&Shower&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Blackout curtains&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Complimentary tea&&Free bottled water&&Free instant coffee&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Interconnecting room(s) available&&Seating area&&', 'Clothing and laundry': 'Closet&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",1869.0
610,39,7.1,Very good,Standard Main Wing,2031.0,฿,Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 0, 'extra_bed': 0}","{'Features': 'Room size: 25 m²/269 ft²&&City view&&Shower&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Blackout curtains&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Complimentary tea&&Free bottled water&&Free instant coffee&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Interconnecting room(s) available&&Seating area&&', 'Clothing and laundry': 'Closet&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",2031.0
611,39,7.1,Very good,Superior Tower Wing,2020.0,฿,Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 0, 'extra_bed': 0}","{'Features': 'Room size: 35 m²/377 ft²&&City view&&Shower&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Blackout curtains&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Complimentary tea&&Free bottled water&&Free instant coffee&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Interconnecting room(s) available&&Seating area&&', 'Clothing and laundry': 'Closet&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",2020.0
612,39,7.1,Very good,Superior Tower Wing,2230.0,฿,Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 0, 'extra_bed': 0}","{'Features': 'Room size: 35 m²/377 ft²&&City view&&Shower&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Blackout curtains&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Complimentary tea&&Free bottled water&&Free instant coffee&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Interconnecting room(s) available&&Seating area&&', 'Clothing and laundry': 'Closet&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",2230.0
613,39,7.1,Very good,Superior Tower Wing,2328.0,฿,Free breakfast for 2 ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 0, 'extra_bed': 0}","{'Features': 'Room size: 35 m²/377 ft²&&City view&&Shower&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Blackout curtains&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Complimentary tea&&Free bottled water&&Free instant coffee&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Interconnecting room(s) available&&Seating area&&', 'Clothing and laundry': 'Closet&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",2328.0
614,39,7.1,Very good,Deluxe Tower Wing,2262.0,฿,Free Wi-Fi ;Extra low price! (non-refundable) ;,"{'adults': 2, 'children': 0, 'extra_bed': 1}","{'Features': 'Room size: 35 m²/377 ft²&&City view&&Shower&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Blackout curtains&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Complimentary tea&&Free bottled water&&Free instant coffee&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Seating area&&', 'Clothing and laundry': 'Closet&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",2262.0
615,39,7.1,Very good,Deluxe Tower Wing,2559.0,฿,Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 0, 'extra_bed': 0}","{'Features': 'Room size: 35 m²/377 ft²&&City view&&Shower&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Blackout curtains&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Complimentary tea&&Free bottled water&&Free instant coffee&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Seating area&&', 'Clothing and laundry': 'Closet&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",2559.0
616,39,7.1,Very good,Deluxe Tower Wing,2636.0,฿,Free breakfast for 2 ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 0, 'extra_bed': 0}","{'Features': 'Room size: 35 m²/377 ft²&&City view&&Shower&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Blackout curtains&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Complimentary tea&&Free bottled water&&Free instant coffee&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Seating area&&', 'Clothing and laundry': 'Closet&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",2636.0
617,39,7.1,Very good,Privilege Room,2555.0,฿,Free Wi-Fi ;Extra low price! (non-refundable) ;,"{'adults': 2, 'children': 0, 'extra_bed': 1}","{'Features': 'Room size: 35 m²/377 ft²&&City view&&Shower and bathtub&&Executive lounge access&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Blackout curtains&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Complimentary tea&&Free bottled water&&Free instant coffee&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&High floor&&Interconnecting room(s) available&&Seating area&&Sofa&&', 'Clothing and laundry': 'Closet&&Shoeshine kit&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",2555.0
618,39,7.1,Very good,Privilege Room,2888.0,฿,Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 0, 'extra_bed': 0}","{'Features': 'Room size: 35 m²/377 ft²&&City view&&Shower and bathtub&&Executive lounge access&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Blackout curtains&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Complimentary tea&&Free bottled water&&Free instant coffee&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&High floor&&Interconnecting room(s) available&&Seating area&&Sofa&&', 'Clothing and laundry': 'Closet&&Shoeshine kit&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",2888.0
619,39,7.1,Very good,Privilege Room,2943.0,฿,Free breakfast for 2 ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 0, 'extra_bed': 0}","{'Features': 'Room size: 35 m²/377 ft²&&City view&&Shower and bathtub&&Executive lounge access&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Blackout curtains&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Complimentary tea&&Free bottled water&&Free instant coffee&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&High floor&&Interconnecting room(s) available&&Seating area&&Sofa&&', 'Clothing and laundry': 'Closet&&Shoeshine kit&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",2943.0
620,39,7.1,Very good,Basic Double/Twin,2711.0,฿,Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 0, 'extra_bed': 0}","{'Features': 'Free Wi-Fi&&', 'Bathroom and toiletries': '', 'Entertainment ': 'Free Wi-Fi in all rooms!&&', 'Comforts': '', 'Safety and security features': '', 'Guest ratings': '&&&&'}",2711.0
621,39,7.1,Very good,Basic Double/Twin,3013.0,฿,Free breakfast for 2 ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 0, 'extra_bed': 0}","{'Features': 'Free Wi-Fi&&', 'Bathroom and toiletries': '', 'Entertainment ': 'Free Wi-Fi in all rooms!&&', 'Comforts': '', 'Safety and security features': '', 'Guest ratings': '&&&&'}",3013.0
622,39,7.1,Very good,Amtel Suite Main Wing,3225.0,฿,Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 0, 'extra_bed': 0}","{'Features': '1 king bed and 1 sofa bed&&Room size: 50 m²/538 ft²&&City view&&Separate shower/bathtub&&Free Wi-Fi&&', 'Bed types': '1 king bed, &&', 'Bathroom and toiletries': 'Bathrobes&&Bathroom phone&&Hair dryer&&Mirror&&Scale&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Blackout curtains&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Complimentary tea&&Free bottled water&&Free instant coffee&&Microwave&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Interconnecting room(s) available&&Seating area&&Separate living room&&Sofa&&', 'Clothing and laundry': 'Closet&&Shoeshine kit&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",3225.0
623,39,7.1,Very good,Amtel Suite Main Wing,3549.0,฿,Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 0, 'extra_bed': 0}","{'Features': '1 king bed and 1 sofa bed&&Room size: 50 m²/538 ft²&&City view&&Separate shower/bathtub&&Free Wi-Fi&&', 'Bed types': '1 king bed, &&', 'Bathroom and toiletries': 'Bathrobes&&Bathroom phone&&Hair dryer&&Mirror&&Scale&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Blackout curtains&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Complimentary tea&&Free bottled water&&Free instant coffee&&Microwave&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Interconnecting room(s) available&&Seating area&&Separate living room&&Sofa&&', 'Clothing and laundry': 'Closet&&Shoeshine kit&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",3549.0
624,39,7.1,Very good,Basic Suite,3316.0,฿,Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 0, 'extra_bed': 0}","{'Features': 'Free Wi-Fi&&', 'Bathroom and toiletries': '', 'Entertainment ': 'Free Wi-Fi in all rooms!&&', 'Comforts': '', 'Safety and security features': '', 'Guest ratings': '&&&&'}",3316.0
625,39,7.1,Very good,Basic Suite,3923.0,฿,Free breakfast for 2 ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 0, 'extra_bed': 0}","{'Features': 'Free Wi-Fi&&', 'Bathroom and toiletries': '', 'Entertainment ': 'Free Wi-Fi in all rooms!&&', 'Comforts': '', 'Safety and security features': '', 'Guest ratings': '&&&&'}",3923.0
626,39,7.1,Very good,Triple,3613.0,฿,Free breakfast for 2 ;Free Wi-Fi ;Extra low price! (non-refundable) ;,"{'adults': 2, 'children': 0, 'extra_bed': 0}","{'Features': 'Free Wi-Fi&&', 'Bathroom and toiletries': '', 'Entertainment ': 'Free Wi-Fi in all rooms!&&', 'Comforts': 'Air conditioning&&', 'Safety and security features': '', 'Guest ratings': '&&&&'}",3613.0
627,39,7.1,Very good,Superior Suite Room,3923.0,฿,Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 0, 'extra_bed': 0}","{'Features': '1 king bed and 1 sofa bed&&Room size: 65 m²/700 ft²&&City view&&Balcony/terrace&&Separate shower/bathtub&&Executive lounge access&&Free Wi-Fi&&', 'Bed types': '1 king bed, &&', 'Bathroom and toiletries': 'Bathrobes&&Bathroom phone&&Hair dryer&&Mirror&&Scale&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Blackout curtains&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Complimentary tea&&Free bottled water&&Free instant coffee&&Microwave&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&High floor&&Interconnecting room(s) available&&Seating area&&Separate living room&&Sofa&&', 'Clothing and laundry': 'Closet&&Shoeshine kit&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",3923.0
628,39,7.1,Very good,Superior Suite Room,4148.0,฿,Free breakfast for 2 ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 0, 'extra_bed': 0}","{'Features': '1 king bed and 1 sofa bed&&Room size: 65 m²/700 ft²&&City view&&Balcony/terrace&&Separate shower/bathtub&&Executive lounge access&&Free Wi-Fi&&', 'Bed types': '1 king bed, &&', 'Bathroom and toiletries': 'Bathrobes&&Bathroom phone&&Hair dryer&&Mirror&&Scale&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Blackout curtains&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Complimentary tea&&Free bottled water&&Free instant coffee&&Microwave&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&High floor&&Interconnecting room(s) available&&Seating area&&Separate living room&&Sofa&&', 'Clothing and laundry': 'Closet&&Shoeshine kit&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",4148.0
629,39,7.1,Very good,Privilege Suite,5039.0,฿,Free Wi-Fi ;Extra low price! (non-refundable) ;,"{'adults': 2, 'children': 0, 'extra_bed': 1}","{'Features': '1 king bed and 1 sofa bed&&Room size: 70 m²/753 ft²&&City view&&Separate shower/bathtub&&Executive lounge access&&Free Wi-Fi&&', 'Bed types': '1 king bed, &&', 'Bathroom and toiletries': 'Additional toilet&&Bathrobes&&Bathroom phone&&Hair dryer&&Mirror&&Scale&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Blackout curtains&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Complimentary tea&&Free bottled water&&Free instant coffee&&Microwave&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&High floor&&Interconnecting room(s) available&&Seating area&&Separate living room&&Sofa&&', 'Clothing and laundry': 'Closet&&Dressing room&&Shoeshine kit&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",5039.0
630,39,7.1,Very good,Privilege Suite,5347.0,฿,Free breakfast for 2 ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 0, 'extra_bed': 0}","{'Features': '1 king bed and 1 sofa bed&&Room size: 70 m²/753 ft²&&City view&&Separate shower/bathtub&&Executive lounge access&&Free Wi-Fi&&', 'Bed types': '1 king bed, &&', 'Bathroom and toiletries': 'Additional toilet&&Bathrobes&&Bathroom phone&&Hair dryer&&Mirror&&Scale&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Blackout curtains&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Complimentary tea&&Free bottled water&&Free instant coffee&&Microwave&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&High floor&&Interconnecting room(s) available&&Seating area&&Separate living room&&Sofa&&', 'Clothing and laundry': 'Closet&&Dressing room&&Shoeshine kit&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",5347.0
631,40,8.9,Excellent,Superior King Guestroom,1801.0,฿,"Pay nothing until March 4, 2019 ;Free Wi-Fi ;Free cancellation before March 6, 2019 ;","{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': 'Room size: 24 m²/258 ft²&&City view&&Non-smoking&&Shower&&Free Wi-Fi&&', 'Bed types': '1 king bed||2 single beds||', 'Bathroom and toiletries': 'Hair dryer&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Slippers&&Umbrella&&Wake-up service&&', 'Dining, drinking, and snacking': 'Free bottled water&&Free instant coffee&&Free welcome drink&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Seating area&&Wooden/parqueted flooring&&', 'Clothing and laundry': 'Closet&&', 'Safety and security features': 'In-room safe box&&Laptop safe box&&Smoke detector&&', 'Guest ratings': '&&'}",1801.0
632,40,8.9,Excellent,Superior King Guestroom,1971.0,฿,"Free breakfast for 2 ;Pay nothing until March 4, 2019 ;Free Wi-Fi ;Free cancellation before March 6, 2019 ;","{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': 'Room size: 24 m²/258 ft²&&City view&&Non-smoking&&Shower&&Free Wi-Fi&&', 'Bed types': '1 king bed||2 single beds||', 'Bathroom and toiletries': 'Hair dryer&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Slippers&&Umbrella&&Wake-up service&&', 'Dining, drinking, and snacking': 'Free bottled water&&Free instant coffee&&Free welcome drink&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Seating area&&Wooden/parqueted flooring&&', 'Clothing and laundry': 'Closet&&', 'Safety and security features': 'In-room safe box&&Laptop safe box&&Smoke detector&&', 'Guest ratings': '&&'}",1971.0
633,40,8.9,Excellent,Superior Twin Room,1835.0,฿,"Pay nothing until March 4, 2019 ;Free Wi-Fi ;Free cancellation before March 6, 2019 ;","{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': 'Room size: 24 m²/258 ft²&&Pool view&&Non-smoking&&Shower&&Free Wi-Fi&&', 'Bed types': '1 king bed||2 single beds||', 'Bathroom and toiletries': 'Hair dryer&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Blackout curtains&&Linens&&Slippers&&Soundproofing&&Umbrella&&Wake-up service&&', 'Dining, drinking, and snacking': 'Complimentary tea&&Free bottled water&&Free instant coffee&&Free welcome drink&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Seating area&&Sofa&&Wooden/parqueted flooring&&', 'Clothing and laundry': 'Closet&&', 'Safety and security features': 'In-room safe box&&Laptop safe box&&', 'Guest ratings': '&&'}",1835.0
